taskseed,dataseed,k,updates,value,matched,gap,rank_bound,generic_bound,empirical_full_value,baseline
8,2,32,4,0.537420824902,0.797634755257,0.260213930355,26.008291883,26.1566482562,0.77790750417,0.245173116704
8,2,32,5,0.537420824902,0.797634755257,0.260213930355,26.008291883,26.1566482562,0.77790750417,0.245173116704
9,0,2,0,0.617871168897,0.664045896681,0.0461747277844,21.9171548919,29.734844228,0.663821288444,0.466127449046
9,0,2,1,0.618634341941,0.664045896681,0.0454115547404,23.0529535699,31.2332349746,0.663821288444,0.466127449046
9,0,2,2,0.618646449448,0.664045896681,0.0453994472332,23.197367693,31.445932257,0.663821288444,0.466127449046
9,0,2,3,0.618646449448,0.664045896681,0.0453994472332,23.1159550313,31.3394509895,0.663821288444,0.466127449046
9,0,2,4,0.618675089499,0.664045896681,0.0453708071823,23.22204834,31.4768874691,0.663821288444,0.466127449046
9,0,2,5,0.618675089499,0.664045896681,0.0453708071823,23.22204834,31.4768874691,0.663821288444,0.466127449046
9,0,8,0,0.815931587254,0.870657705631,0.0547261183766,30.1036126474,30.4349359501,0.870115061384,0.466127449046
9,0,8,1,0.805343363815,0.870657705631,0.0653143418161,34.2815779877,34.618289966,0.870115061384,0.466127449046
9,0,8,2,0.805447305858,0.870657705631,0.0652103997725,34.9621246916,35.314493967,0.870115061384,0.466127449046
9,0,8,3,0.805441591594,0.870657705631,0.0652161140369,34.858883938,35.2240895953,0.870115061384,0.466127449046
9,0,8,4,0.805441591594,0.870657705631,0.0652161140369,34.665393692,35.0359458117,0.870115061384,0.466127449046
9,0,8,5,0.805441591594,0.870657705631,0.0652161140369,34.665393692,35.0359458117,0.870115061384,0.466127449046
9,0,32,0,0.814867317717,0.917976789786,0.103109472069,30.5225518261,30.6793862088,0.916843644967,0.466127449046
9,0,32,1,0.803753004916,0.917976789786,0.11422378487,35.9525386413,36.1077327897,0.916843644967,0.466127449046
9,0,32,2,0.804505765909,0.917976789786,0.113471023877,36.9696908231,37.1409089101,0.916843644967,0.466127449046
9,0,32,3,0.804345667765,0.917976789786,0.113631122021,36.9078007917,37.0879978494,0.916843644967,0.466127449046
9,0,32,4,0.804505765909,0.917976789786,0.113471023877,36.6114540132,36.7980286156,0.916843644967,0.466127449046
9,0,32,5,0.804505765909,0.917976789786,0.113471023877,36.6114540132,36.7980286156,0.916843644967,0.466127449046
9,1,2,0,0.622044620762,0.664045896681,0.0420012759192,22.2472852262,30.1795208952,0.663906049445,0.466127449046
9,1,2,1,0.624471120198,0.664045896681,0.0395747764831,23.3630560595,31.6503166195,0.663906049445,0.466127449046
9,1,2,2,0.623717460691,0.664045896681,0.0403284359906,23.5065248115,31.8625711362,0.663906049445,0.466127449046
9,1,2,3,0.623852190595,0.664045896681,0.0401937060862,23.4501519407,31.7918928789,0.663906049445,0.466127449046
9,1,2,4,0.623852190595,0.664045896681,0.0401937060862,23.5661619303,31.9417479999,0.663906049445,0.466127449046
9,1,2,5,0.623852190595,0.664045896681,0.0401937060862,23.5661619303,31.9417479999,0.663906049445,0.466127449046
9,1,8,0,0.821128524253,0.870657705631,0.0495291813776,30.4503336715,30.7818353139,0.87041214331,0.466127449046
9,1,8,1,0.811349246344,0.870657705631,0.0593084592864,34.5508918014,34.8849935948,0.87041214331,0.466127449046
9,1,8,2,0.814609947698,0.870657705631,0.0560477579327,35.1961621807,35.5451498721,0.87041214331,0.466127449046
9,1,8,3,0.813013333248,0.870657705631,0.057644372383,35.1320387085,35.4938414256,0.87041214331,0.466127449046
9,1,8,4,0.813013333248,0.870657705631,0.057644372383,34.9206677388,35.2879578063,0.87041214331,0.466127449046
9,1,8,5,0.813013333248,0.870657705631,0.057644372383,34.9206677388,35.2879578063,0.87041214331,0.466127449046
9,1,32,0,0.807326376642,0.917976789786,0.110650413144,30.8314782262,31.0150985113,0.916004943917,0.466127449046
9,1,32,1,0.805847343736,0.917976789786,0.11212944605,36.1901159226,36.3697095617,0.916004943917,0.466127449046
9,1,32,2,0.80621400163,0.917976789786,0.111762788155,37.1518215579,37.3496257891,0.916004943917,0.466127449046
9,1,32,3,0.806214007173,0.917976789786,0.111762782612,37.1384922472,37.3464242433,0.916004943917,0.466127449046
9,1,32,4,0.806214007173,0.917976789786,0.111762782612,36.8217050388,37.0351619722,0.916004943917,0.466127449046
9,1,32,5,0.806214007173,0.917976789786,0.111762782612,36.8217050388,37.0351619722,0.916004943917,0.466127449046
9,2,2,0,0.623750184706,0.664045896681,0.0402957119752,23.5488619174,31.9072714501,0.66369735855,0.466127449046
9,2,2,1,0.626031734643,0.664045896681,0.0380141620381,24.6611176772,33.3753607059,0.66369735855,0.466127449046
9,2,2,2,0.626224147542,0.664045896681,0.0378217491391,24.8032741465,33.5849765403,0.66369735855,0.466127449046
9,2,2,3,0.626104990302,0.664045896681,0.0379409063793,24.6522712419,33.3812607222,0.66369735855,0.466127449046
9,2,2,4,0.626104990302,0.664045896681,0.0379409063793,24.7625583713,33.523964112,0.66369735855,0.466127449046
9,2,2,5,0.626104990302,0.664045896681,0.0379409063793,24.7625583713,33.523964112,0.66369735855,0.466127449046
9,2,8,0,0.815806432808,0.870657705631,0.0548512728231,32.3390074734,32.6586805538,0.868976206367,0.466127449046
9,2,8,1,0.808466862599,0.870657705631,0.0621908430315,36.5226228716,36.8481600233,0.868976206367,0.466127449046
9,2,8,2,0.80985968879,0.870657705631,0.0607980168411,37.1971416828,37.5356694308,0.868976206367,0.466127449046
9,2,8,3,0.809861795914,0.870657705631,0.0607959097171,37.09213374,37.4418508874,0.868976206367,0.466127449046
9,2,8,4,0.809861795914,0.870657705631,0.0607959097171,36.9421791506,37.2975568934,0.868976206367,0.466127449046
9,2,8,5,0.809861795914,0.870657705631,0.0607959097171,36.9421791506,37.2975568934,0.868976206367,0.466127449046
9,2,32,0,0.803573422166,0.917976789786,0.11440336762,32.8008844583,32.9490241551,0.911014251503,0.466127449046
9,2,32,1,0.796068775616,0.917976789786,0.12190801417,38.2677849093,38.4160720366,0.911014251503,0.466127449046
9,2,32,2,0.798623175365,0.917976789786,0.119353614421,39.2442443814,39.4007926685,0.911014251503,0.466127449046
9,2,32,3,0.798658800535,0.917976789786,0.119317989251,39.2019150777,39.3680857037,0.911014251503,0.466127449046
9,2,32,4,0.798658800535,0.917976789786,0.119317989251,38.9633162945,39.1356563973,0.911014251503,0.466127449046
9,2,32,5,0.798658800535,0.917976789786,0.119317989251,38.9633162945,39.1356563973,0.911014251503,0.466127449046
10,0,2,0,0.548798331064,0.600171298153,0.0513729670894,16.6221888407,21.3862209579,0.600072836402,0.403119587117
10,0,2,1,0.549328172495,0.600171298153,0.0508431256584,17.9499995489,23.0712030747,0.600072836402,0.403119587117
10,0,2,2,0.549347092248,0.600171298153,0.0508242059048,17.9996757373,23.1556683772,0.600072836402,0.403119587117
10,0,2,3,0.549347092248,0.600171298153,0.0508242059048,17.9138896281,23.0559397838,0.600072836402,0.403119587117
10,0,2,4,0.549347092248,0.600171298153,0.0508242059048,17.8644935076,22.9964808238,0.600072836402,0.403119587117
10,0,2,5,0.549347092248,0.600171298153,0.0508242059048,17.8644935076,22.9964808238,0.600072836402,0.403119587117
10,0,8,0,0.678087966184,0.818540421671,0.140452455488,22.8799785894,23.0947051203,0.817335929822,0.403119587117
10,0,8,1,0.678009006848,0.818540421671,0.140531414823,24.7233142319,24.9404468207,0.817335929822,0.403119587117
10,0,8,2,0.678049586529,0.818540421671,0.140490835142,25.0711121675,25.293813327,0.817335929822,0.403119587117
10,0,8,3,0.678049586529,0.818540421671,0.140490835142,24.8395525364,25.0707010497,0.817335929822,0.403119587117
10,0,8,4,0.678049586529,0.818540421671,0.140490835142,24.5981312894,24.8365200024,0.817335929822,0.403119587117
10,0,8,5,0.678049586529,0.818540421671,0.140490835142,24.5981312894,24.8365200024,0.817335929822,0.403119587117
10,0,32,0,0.636182315044,0.853023760517,0.216841445473,23.6401280079,23.7958282147,0.851747407717,0.403119587117
10,0,32,1,0.637288651333,0.853023760517,0.215735109184,25.8558934434,26.009470539,0.851747407717,0.403119587117
10,0,32,2,0.637599682703,0.853023760517,0.215424077814,26.2812245885,26.4428177642,0.851747407717,0.403119587117
10,0,32,3,0.637573562059,0.853023760517,0.215450198458,25.9846387898,26.1491114189,0.851747407717,0.403119587117
10,0,32,4,0.637496511123,0.853023760517,0.215527249394,25.6930761183,25.8606167166,0.851747407717,0.403119587117
10,0,32,5,0.637496511123,0.853023760517,0.215527249394,25.6930761183,25.8606167166,0.851747407717,0.403119587117
10,1,2,0,0.552788505286,0.600171298153,0.047382792867,17.6736161756,22.7262731953,0.599850213987,0.403119587117
10,1,2,1,0.553143513119,0.600171298153,0.0470277850345,19.1167352709,24.556229841,0.599850213987,0.403119587117
10,1,2,2,0.553143513119,0.600171298153,0.0470277850345,19.2039377523,24.6905560861,0.599850213987,0.403119587117
10,1,2,3,0.553120711869,0.600171298153,0.0470505862843,19.122406032,24.5964170479,0.599850213987,0.403119587117
10,1,2,4,0.553120711869,0.600171298153,0.0470505862843,19.0131017574,24.4595062045,0.599850213987,0.403119587117
10,1,2,5,0.553120711869,0.600171298153,0.0470505862843,19.0131017574,24.4595062045,0.599850213987,0.403119587117
10,1,8,0,0.678107859986,0.818540421671,0.140432561686,24.2938047716,24.5280335824,0.816385946249,0.403119587117
10,1,8,1,0.67805898885,0.818540421671,0.140481432821,26.3382031187,26.572686868,0.816385946249,0.403119587117
10,1,8,2,0.678075235043,0.818540421671,0.140465186629,26.7548661408,26.9952318737,0.816385946249,0.403119587117
10,1,8,3,0.677687945821,0.818540421671,0.14085247585,26.5307476082,26.7799722177,0.816385946249,0.403119587117
10,1,8,4,0.677687945821,0.818540421671,0.14085247585,26.1921479566,26.450744924,0.816385946249,0.403119587117
10,1,8,5,0.677687945821,0.818540421671,0.14085247585,26.1921479566,26.450744924,0.816385946249,0.403119587117
10,1,32,0,0.63724023062,0.853023760517,0.215783529897,25.1024526204,25.2760828808,0.836704650073,0.403119587117
10,1,32,1,0.636843989768,0.853023760517,0.216179770749,27.5961029148,27.7664888568,0.836704650073,0.403119587117
10,1,32,2,0.63804477851,0.853023760517,0.214978982007,28.1074189187,28.2857254047,0.836704650073,0.403119587117
10,1,32,3,0.637745618397,0.853023760517,0.21527814212,27.8078031502,27.9956914783,0.836704650073,0.403119587117
10,1,32,4,0.637745618397,0.853023760517,0.21527814212,27.4188116127,27.6148263182,0.836704650073,0.403119587117
10,1,32,5,0.637745618397,0.853023760517,0.21527814212,27.4188116127,27.6148263182,0.836704650073,0.403119587117
10,2,2,0,0.553103997943,0.600171298153,0.0470673002105,17.0559976003,21.9421396213,0.599895313627,0.403119587117
10,2,2,1,0.553569335048,0.600171298153,0.0466019631051,18.4894674537,23.7591334047,0.599895313627,0.403119587117
10,2,2,2,0.553515055226,0.600171298153,0.046656242927,18.5242512621,23.8249637093,0.599895313627,0.403119587117
10,2,2,3,0.553515055226,0.600171298153,0.046656242927,18.4379673337,23.7245678686,0.599895313627,0.403119587117
10,2,2,4,0.553515055226,0.600171298153,0.046656242927,18.4056589008,23.6877325166,0.599895313627,0.403119587117
10,2,2,5,0.553515055226,0.600171298153,0.046656242927,18.4056589008,23.6877325166,0.599895313627,0.403119587117
10,2,8,0,0.678381050303,0.818540421671,0.140159371368,23.3339595525,23.5650807348,0.817372503456,0.403119587117
10,2,8,1,0.678101034844,0.818540421671,0.140439386828,25.5205294834,25.7526303441,0.817372503456,0.403119587117
10,2,8,2,0.678118394449,0.818540421671,0.140422027223,25.8803659893,26.1181859331,0.817372503456,0.403119587117
10,2,8,3,0.678118394449,0.818540421671,0.140422027223,25.6420692403,25.8882748565,0.817372503456,0.403119587117
10,2,8,4,0.678118394449,0.818540421671,0.140422027223,25.4284843978,25.6826707053,0.817372503456,0.403119587117
10,2,8,5,0.678118394449,0.818540421671,0.140422027223,25.4284843978,25.6826707053,0.817372503456,0.403119587117
10,2,32,0,0.6361810368,0.853023760517,0.216842723717,24.1634694242,24.3401214819,0.84415153407,0.403119587117
10,2,32,1,0.637313205259,0.853023760517,0.215710555258,26.8415085685,27.0169825315,0.84415153407,0.403119587117
10,2,32,2,0.637597616158,0.853023760517,0.215426144359,27.3141170015,27.4930785331,0.84415153407,0.403119587117
10,2,32,3,0.637492866981,0.853023760517,0.215530893536,27.006160687,27.1871138397,0.84415153407,0.403119587117
10,2,32,4,0.637492407752,0.853023760517,0.215531352765,26.7367539755,26.9231705898,0.84415153407,0.403119587117
10,2,32,5,0.637492407752,0.853023760517,0.215531352765,26.7367539755,26.9231705898,0.84415153407,0.403119587117
11,0,2,0,0.559292480854,0.585648661391,0.0263561805365,19.0014757663,26.0788504499,0.585405325351,0.378860919085
11,0,2,1,0.559626143666,0.585648661391,0.0260225177247,19.3651561625,26.5552131949,0.585405325351,0.378860919085
11,0,2,2,0.559669224576,0.585648661391,0.0259794368149,19.3718229568,26.587583238,0.585405325351,0.378860919085
11,0,2,3,0.559669224576,0.585648661391,0.0259794368149,19.3930453369,26.6571529661,0.585405325351,0.378860919085
11,0,2,4,0.559669224576,0.585648661391,0.0259794368149,19.3120255594,26.5495951394,0.585405325351,0.378860919085
11,0,2,5,0.559669224576,0.585648661391,0.0259794368149,19.3120255594,26.5495951394,0.585405325351,0.378860919085
11,0,8,0,0.737763363135,0.829872854492,0.0921094913569,27.8954848776,28.250571884,0.829700111191,0.378860919085
11,0,8,1,0.755254391888,0.829872854492,0.0746184626039,27.7551382404,28.0893526268,0.829700111191,0.378860919085
11,0,8,2,0.755767455027,0.829872854492,0.0741053994642,27.6202718287,27.9697968345,0.829700111191,0.378860919085
11,0,8,3,0.756192759553,0.829872854492,0.0736800949389,27.7468987944,28.1114892082,0.829700111191,0.378860919085
11,0,8,4,0.756192759553,0.829872854492,0.0736800949389,27.4686967942,27.8429185931,0.829700111191,0.378860919085
11,0,8,5,0.756192759553,0.829872854492,0.0736800949389,27.4686967942,27.8429185931,0.829700111191,0.378860919085
11,0,32,0,0.694601381814,0.871133152566,0.176531770753,28.9245043815,29.2514598203,0.870284833055,0.378860919085
11,0,32,1,0.713903412372,0.871133152566,0.157229740194,27.8292751456,28.1282657751,0.870284833055,0.378860919085
11,0,32,2,0.713817668261,0.871133152566,0.157315484305,28.1961110922,28.4962664471,0.870284833055,0.378860919085
11,0,32,3,0.713833941937,0.871133152566,0.157299210629,28.3739832455,28.6972603215,0.870284833055,0.378860919085
11,0,32,4,0.713817668261,0.871133152566,0.157315484305,28.0844200656,28.432570036,0.870284833055,0.378860919085
11,0,32,5,0.713817668261,0.871133152566,0.157315484305,28.0844200656,28.432570036,0.870284833055,0.378860919085
11,1,2,0,0.559680191775,0.585648661391,0.0259684696156,18.7646930919,25.74079059,0.585503477429,0.378860919085
11,1,2,1,0.560451376773,0.585648661391,0.0251972846179,19.2677040102,26.4111615926,0.585503477429,0.378860919085
11,1,2,2,0.560482696566,0.585648661391,0.0251659648245,19.2742666243,26.4432226456,0.585503477429,0.378860919085
11,1,2,3,0.560447367628,0.585648661391,0.0252012937627,19.2851882843,26.498329324,0.585503477429,0.378860919085
11,1,2,4,0.560447367628,0.585648661391,0.0252012937627,19.2114841318,26.4011488204,0.585503477429,0.378860919085
11,1,2,5,0.560447367628,0.585648661391,0.0252012937627,19.2114841318,26.4011488204,0.585503477429,0.378860919085
11,1,8,0,0.749189384347,0.829872854492,0.0806834701451,27.9955624731,28.3356535105,0.82967279821,0.378860919085
11,1,8,1,0.755041424409,0.829872854492,0.074831430083,28.0609159544,28.3860124188,0.82967279821,0.378860919085
11,1,8,2,0.749432027043,0.829872854492,0.0804408274484,27.9480875917,28.2881117504,0.82967279821,0.378860919085
11,1,8,3,0.748881586776,0.829872854492,0.080991267716,28.0456159169,28.3996630272,0.82967279821,0.378860919085
11,1,8,4,0.748881586776,0.829872854492,0.080991267716,27.7738418499,28.1380993353,0.82967279821,0.378860919085
11,1,8,5,0.748881586776,0.829872854492,0.080991267716,27.7738418499,28.1380993353,0.82967279821,0.378860919085
11,1,32,0,0.709781107723,0.871133152566,0.161352044843,29.0435749123,29.3755937508,0.870813673139,0.378860919085
11,1,32,1,0.723584441804,0.871133152566,0.147548710762,28.0973150841,28.4108671321,0.870813673139,0.378860919085
11,1,32,2,0.710197659409,0.871133152566,0.160935493157,28.4518220508,28.7668108731,0.870813673139,0.378860919085
11,1,32,3,0.715821033794,0.871133152566,0.155312118772,28.5985427322,28.931180901,0.870813673139,0.378860919085
11,1,32,4,0.715821033794,0.871133152566,0.155312118772,28.3217281313,28.6794711703,0.870813673139,0.378860919085
11,1,32,5,0.715821033794,0.871133152566,0.155312118772,28.3217281313,28.6794711703,0.870813673139,0.378860919085
11,2,2,0,0.560780870054,0.585648661391,0.0248677913368,18.1753721983,24.9492460504,0.585518159675,0.378860919085
11,2,2,1,0.560599320481,0.585648661391,0.0250493409103,18.858401079,25.8620157905,0.585518159675,0.378860919085
11,2,2,2,0.561147647423,0.585648661391,0.024501013968,18.8462521673,25.8686451291,0.585518159675,0.378860919085
11,2,2,3,0.561147647423,0.585648661391,0.024501013968,18.866368218,25.9352872018,0.585518159675,0.378860919085
11,2,2,4,0.561147647423,0.585648661391,0.024501013968,18.7844803522,25.8263411992,0.585518159675,0.378860919085
11,2,2,5,0.561147647423,0.585648661391,0.024501013968,18.7844803522,25.8263411992,0.585518159675,0.378860919085
11,2,8,0,0.743023320245,0.829872854492,0.0868495342464,27.0340736421,27.3504002355,0.829314606007,0.378860919085
11,2,8,1,0.76435908637,0.829872854492,0.065513768122,27.4756179372,27.7764660639,0.829314606007,0.378860919085
11,2,8,2,0.76446942325,0.829872854492,0.065403431242,27.3192685077,27.6344189917,0.829314606007,0.378860919085
11,2,8,3,0.76446942325,0.829872854492,0.065403431242,27.4576984213,27.7859967977,0.829314606007,0.378860919085
11,2,8,4,0.76446942325,0.829872854492,0.065403431242,27.1714729894,27.5084043873,0.829314606007,0.378860919085
11,2,8,5,0.76446942325,0.829872854492,0.065403431242,27.1714729894,27.5084043873,0.829314606007,0.378860919085
11,2,32,0,0.695460589537,0.871133152566,0.175672563029,28.0462276993,28.3477366115,0.8706307185,0.378860919085
11,2,32,1,0.723684422887,0.871133152566,0.147448729679,27.7169231964,28.0088263294,0.8706307185,0.378860919085
11,2,32,2,0.7168395453,0.871133152566,0.154293607266,28.1025052875,28.3917806881,0.8706307185,0.378860919085
11,2,32,3,0.716732382793,0.871133152566,0.154400769773,28.2988159995,28.6078251712,0.8706307185,0.378860919085
11,2,32,4,0.7168395453,0.871133152566,0.154293607266,27.9685059402,28.3003517282,0.8706307185,0.378860919085
11,2,32,5,0.7168395453,0.871133152566,0.154293607266,27.9685059402,28.3003517282,0.8706307185,0.378860919085
12,0,2,0,0.695425589544,0.717294947683,0.021869358139,20.7539500234,27.9339056018,0.716794429504,0.564428966057
12,0,2,1,0.694241610893,0.717294947683,0.0230533367905,21.6402733068,29.1165579237,0.716794429504,0.564428966057
12,0,2,2,0.69491763981,0.717294947683,0.0223773078731,21.7497625666,29.2627977414,0.716794429504,0.564428966057
12,0,2,3,0.69491763981,0.717294947683,0.0223773078731,21.6699383447,29.1601427277,0.716794429504,0.564428966057
12,0,2,4,0.69491763981,0.717294947683,0.0223773078731,21.7585669097,29.2731134175,0.716794429504,0.564428966057
12,0,2,5,0.69491763981,0.717294947683,0.0223773078731,21.7585669097,29.2731134175,0.716794429504,0.564428966057
12,0,8,0,0.823406211065,0.871459430953,0.0480532198876,28.1425636525,28.4305506093,0.871368440222,0.564428966057
12,0,8,1,0.823556771293,0.871459430953,0.0479026596602,30.6132537841,30.8981310161,0.871368440222,0.564428966057
12,0,8,2,0.823108619277,0.871459430953,0.0483508116765,30.8350527587,31.1291211604,0.871368440222,0.564428966057
12,0,8,3,0.823108619277,0.871459430953,0.0483508116765,30.7789719607,31.0738590396,0.871368440222,0.564428966057
12,0,8,4,0.823108619277,0.871459430953,0.0483508116765,30.7150536202,31.0108487153,0.871368440222,0.564428966057
12,0,8,5,0.823108619277,0.871459430953,0.0483508116765,30.7150536202,31.0108487153,0.871368440222,0.564428966057
12,0,32,0,0.804525115937,0.91377137327,0.109246257334,28.2871067832,28.513903129,0.913743627374,0.564428966057
12,0,32,1,0.766746351425,0.91377137327,0.147025021846,31.2141402605,31.4226191249,0.913743627374,0.564428966057
12,0,32,2,0.767055999069,0.91377137327,0.146715374201,31.3781776262,31.5878584559,0.913743627374,0.564428966057
12,0,32,3,0.769670021825,0.91377137327,0.144101351445,31.3297068722,31.5460454185,0.913743627374,0.564428966057
12,0,32,4,0.769670021825,0.91377137327,0.144101351445,31.2574297357,31.4749972026,0.913743627374,0.564428966057
12,0,32,5,0.769670021825,0.91377137327,0.144101351445,31.2574297357,31.4749972026,0.913743627374,0.564428966057
12,1,2,0,0.700001044336,0.717294947683,0.0172939033475,19.9537735962,26.8574431033,0.716812654604,0.564428966057
12,1,2,1,0.69951594881,0.717294947683,0.0177789988729,20.8380827395,28.0347182136,0.716812654604,0.564428966057
12,1,2,2,0.69877111928,0.717294947683,0.0185238284029,20.9459885981,28.1772535751,0.716812654604,0.564428966057
12,1,2,3,0.698671661743,0.717294947683,0.0186232859404,20.913492335,28.1343233418,0.716812654604,0.564428966057
12,1,2,4,0.698671661743,0.717294947683,0.0186232859404,20.9266949608,28.1515675934,0.716812654604,0.564428966057
12,1,2,5,0.698671661743,0.717294947683,0.0186232859404,20.9266949608,28.1515675934,0.716812654604,0.564428966057
12,1,8,0,0.82115367182,0.871459430953,0.0503057591328,26.9218823716,27.194035341,0.870026794519,0.564428966057
12,1,8,1,0.825639959342,0.871459430953,0.0458194716109,29.3254869041,29.5932221082,0.870026794519,0.564428966057
12,1,8,2,0.822365402699,0.871459430953,0.0490940282536,29.5702492753,29.8460186307,0.870026794519,0.564428966057
12,1,8,3,0.822739635424,0.871459430953,0.0487197955293,29.4997705176,29.7765212111,0.870026794519,0.564428966057
12,1,8,4,0.822739635424,0.871459430953,0.0487197955293,29.3355115882,29.6132453268,0.870026794519,0.564428966057
12,1,8,5,0.822739635424,0.871459430953,0.0487197955293,29.3355115882,29.6132453268,0.870026794519,0.564428966057
12,1,32,0,0.796436187563,0.91377137327,0.117335185707,27.018414652,27.2466797884,0.911384576429,0.564428966057
12,1,32,1,0.757288899735,0.91377137327,0.156482473535,29.8688715148,30.0951671426,0.911384576429,0.564428966057
12,1,32,2,0.769536531485,0.91377137327,0.144234841785,29.9839726398,30.2111925623,0.911384576429,0.564428966057
12,1,32,3,0.769139768985,0.91377137327,0.144631604285,29.9029971214,30.1367019484,0.911384576429,0.564428966057
12,1,32,4,0.769139768985,0.91377137327,0.144631604285,29.7238700398,29.9596036761,0.911384576429,0.564428966057
12,1,32,5,0.769139768985,0.91377137327,0.144631604285,29.7238700398,29.9596036761,0.911384576429,0.564428966057
12,2,2,0,0.694867477518,0.717294947683,0.022427470165,19.8946648094,26.7717871943,0.715934975647,0.564428966057
12,2,2,1,0.694827807955,0.717294947683,0.0224671397287,20.763910433,27.930491607,0.715934975647,0.564428966057
12,2,2,2,0.694958594049,0.717294947683,0.0223363536344,20.7813739993,27.953568486,0.715934975647,0.564428966057
12,2,2,3,0.694944404017,0.717294947683,0.0223505436667,20.6897133356,27.8354624391,0.715934975647,0.564428966057
12,2,2,4,0.694944404017,0.717294947683,0.0223505436667,20.7869553254,27.9594292581,0.715934975647,0.564428966057
12,2,2,5,0.694944404017,0.717294947683,0.0223505436667,20.7869553254,27.9594292581,0.715934975647,0.564428966057
12,2,8,0,0.824474677053,0.871459430953,0.0469847539005,26.9383704944,27.213886058,0.87105514257,0.564428966057
12,2,8,1,0.822403869095,0.871459430953,0.0490555618584,29.2896773532,29.5597521954,0.87105514257,0.564428966057
12,2,8,2,0.822986386387,0.871459430953,0.0484730445665,29.2994310148,29.5772312664,0.87105514257,0.564428966057
12,2,8,3,0.82347403975,0.871459430953,0.0479853912033,29.2208721759,29.4994233237,0.87105514257,0.564428966057
12,2,8,4,0.823474186883,0.871459430953,0.0479852440698,29.2034602559,29.4826958891,0.87105514257,0.564428966057
12,2,8,5,0.823474186883,0.871459430953,0.0479852440698,29.2034602559,29.4826958891,0.87105514257,0.564428966057
12,2,32,0,0.802885317665,0.91377137327,0.110886055606,27.1029879183,27.3214783359,0.9135678715,0.564428966057
12,2,32,1,0.767080815453,0.91377137327,0.146690557818,29.9238859083,30.132506015,0.9135678715,0.564428966057
12,2,32,2,0.76938651764,0.91377137327,0.14438485563,29.8421793387,30.0547384174,0.9135678715,0.564428966057
12,2,32,3,0.76938651764,0.91377137327,0.14438485563,29.7597244033,29.9784702815,0.9135678715,0.564428966057
12,2,32,4,0.769385420598,0.91377137327,0.144385952673,29.7385903968,29.959103634,0.9135678715,0.564428966057
12,2,32,5,0.769385420598,0.91377137327,0.144385952673,29.7385903968,29.959103634,0.9135678715,0.564428966057
13,0,2,0,0.406942151229,0.436882002468,0.0299398512385,15.9343590983,21.6123769801,0.436629169104,0.300696565712
13,0,2,1,0.406946670551,0.436882002468,0.0299353319169,15.9304318119,21.6096437385,0.436629169104,0.300696565712
13,0,2,2,0.406883331967,0.436882002468,0.029998670501,16.0003154039,21.7150812509,0.436629169104,0.300696565712
13,0,2,3,0.406883331967,0.436882002468,0.029998670501,16.3380030027,22.1734659738,0.436629169104,0.300696565712
13,0,2,4,0.406883331967,0.436882002468,0.029998670501,16.2318256512,22.0305692112,0.436629169104,0.300696565712
13,0,2,5,0.406883331967,0.436882002468,0.029998670501,16.2318256512,22.0305692112,0.436629169104,0.300696565712
13,0,8,0,0.542146560137,0.631711284977,0.08956472484,22.6855418717,22.8873220064,0.629832826473,0.300696565712
13,0,8,1,0.544183484689,0.631711284977,0.0875278002884,23.1880995823,23.3849606606,0.629832826473,0.300696565712
13,0,8,2,0.543853733276,0.631711284977,0.087857551701,23.4335878163,23.6359143125,0.629832826473,0.300696565712
13,0,8,3,0.543849251707,0.631711284977,0.0878620332699,24.1593089177,24.3659441513,0.629832826473,0.300696565712
13,0,8,4,0.54385008793,0.631711284977,0.0878611970476,23.7886117288,23.9975589728,0.629832826473,0.300696565712
13,0,8,5,0.54385008793,0.631711284977,0.0878611970476,23.7886117288,23.9975589728,0.629832826473,0.300696565712
13,0,32,0,0.547023021005,0.736815575001,0.189792553996,23.2683245669,23.3823767013,0.729632124377,0.300696565712
13,0,32,1,0.536764554494,0.736815575001,0.200051020507,23.5522374895,23.6588838801,0.729632124377,0.300696565712
13,0,32,2,0.551163605674,0.736815575001,0.185651969327,24.0560314691,24.1620886571,0.729632124377,0.300696565712
13,0,32,3,0.5371396434,0.736815575001,0.199675931601,24.9448693486,25.0567379936,0.729632124377,0.300696565712
13,0,32,4,0.537047041604,0.736815575001,0.199768533397,24.4874682625,24.600660728,0.729632124377,0.300696565712
13,0,32,5,0.537047041604,0.736815575001,0.199768533397,24.4874682625,24.600660728,0.729632124377,0.300696565712
13,1,2,0,0.403903417519,0.436882002468,0.0329785849484,16.4874873942,22.3338162575,0.436637149435,0.300696565712
13,1,2,1,0.402679308006,0.436882002468,0.0342026944621,16.4049491883,22.2215814991,0.436637149435,0.300696565712
13,1,2,2,0.40267949592,0.436882002468,0.0342025065473,16.4577422565,22.3031331052,0.436637149435,0.300696565712
13,1,2,3,0.402782476254,0.436882002468,0.034099526214,16.7967724403,22.7634126134,0.436637149435,0.300696565712
13,1,2,4,0.402782476254,0.436882002468,0.034099526214,16.6906331538,22.6209684492,0.436637149435,0.300696565712
13,1,2,5,0.402782476254,0.436882002468,0.034099526214,16.6906331538,22.6209684492,0.436637149435,0.300696565712
13,1,8,0,0.537995665548,0.631711284977,0.093715619429,23.285533496,23.4961785531,0.627935325947,0.300696565712
